"Id","Probability"
94,0.0483008571314588
95,0.0300256681156519
96,0.182181999210787
97,0.0567321559476778
98,0.0933868004965701
99,0.0397773642688484
100,0.038046240209477
101,0.0613743879978021
102,0.0789647669474747
103,0.0293792713111505
104,0.0758361706282578
105,0.0677032369066204
106,0.0528522836163252
107,0.347376279669838
108,0.0396991068053349
109,0.0293829191549551
110,0.0428552153203043
111,0.0537510439541015
112,0.0459593057300548
113,0.0518910825270625
114,0.353193416043598
115,0.105023627913302
116,0.0330132830160366
117,0.0280853204363139
118,0.0833146735094478
119,0.0368373782338982
120,0.0338029297079782
121,0.0378683289987237
122,0.0790960751671987
123,0.0390542238956629
124,0.533860128279974
125,0.0347024339746396
126,0.0412336194019195
127,0.0292620022353183
128,0.0450950464472742
129,0.0302167338211024
130,0.0571951761079427
131,0.0489055771514312
132,0.0937668250406085
133,0.0306326904705854
134,0.0960388261377884
135,0.136040294364256
136,0.0325953729104159
137,0.160666416118176
138,0.0578380112254318
139,0.0300319011829577
140,0.0399031916230122
141,0.027086257550262
142,0.0365383886534225
143,0.0316212557858573
144,0.0421746319066875
145,0.3055083740412
146,0.0364617132275931
147,0.0326749197453802
148,0.128049346898411
149,0.0318841006563522
150,0.0722393899596102
151,0.0274722731048862
152,0.0378957908328712
153,0.0284139996460834
154,0.0345525843029551
155,0.0466146589437852
156,0.0468616022554175
157,0.0705368897941259
158,0.0291459036189212
159,0.120486935202954
160,0.0461131503952739
161,0.0288124109511168
162,0.0469405166627278
163,0.0364925056895386
164,0.0934737061769196
165,0.0432769641003655
166,0.0456707396675441
167,0.550599530538242
168,0.0409590516124711
169,0.163379449735106
170,0.0354162500149137
171,0.0264760835103434
172,0.0438074135067357
173,0.0374181985841601
174,0.0542289310650136
175,0.0431071769854032
176,0.318750719638769
177,0.0542416297998961
178,0.10914906743936
179,0.0438357543813851
180,0.0377635887566679
181,0.063962691267535
182,0.0350853182454548
183,0.0439448586948397
184,0.0432827640064434
185,0.138331298497993
186,0.0352843795643357
187,0.0336117778841991
188,0.0569780748525942
189,0.0708829691781785
190,0.0492531150198854
191,0.0421351557247245
192,0.0656531606988213
193,0.0387329144419889
194,0.0966531613175624
195,0.0380097925527727
196,0.0508093924772905
197,0.0329261860542729
198,0.0314945786798476
199,0.0354618266365137
200,0.034376148674268
201,0.0827003087693561
202,0.0557735487044629
203,0.270314951227352
204,0.061062990406826
205,0.0619050733494875
206,0.0305595380116643
207,0.0438246101688714
208,0.0305880426285373
209,0.11446777870998
210,0.0272399135258096
211,0.100073685326985
212,0.0491766453736381
213,0.0536428062935203
214,0.0324787638280623
215,0.0366867330538221
216,0.0826282604650318
217,0.0319130009388724
218,0.0930785536023314
219,0.0377536678524344
220,0.030854075134954
221,0.0424031906338168
222,0.0353825311609171
223,0.0387143186260184
224,0.0367880308030525
225,0.0340416809385894
226,0.0900351863542878
227,0.0321913867113143
228,0.0846777392008977
229,0.116414245571581
230,0.318336642709035
231,0.201309764025857
232,0.0407285883987242
233,0.0386038135852165
234,0.0358916792531769
235,0.0277798083662419
236,0.189768806804334
237,0.0983082087197253
238,0.0264669961748072
239,0.0420432660548352
240,0.0389480035285764
241,0.069533323358593
242,0.0391373831185542
243,0.030456354270398
244,0.0467251493735132
245,0.0939569632173889
246,0.039922239030655
247,0.0503747562270954
248,0.030150802312751
249,0.0473770768245495
250,0.298820254370027
251,0.0454001505540432
252,0.234882459418857
253,0.0293533286146238
254,0.0960849154301152
255,0.0313745035252478
256,0.0336003274006478
257,0.0568866604181621
258,0.149235715466612
259,0.0565753774063304
260,0.184881419429389
261,0.0354042054287336
262,0.0413767288500048
263,0.0291220212205696
264,0.071887369398563
265,0.0925602621353734
266,0.0359904141107659
267,0.0722805871707182
268,0.067145340617429
269,0.17574182340938
270,0.0321200966738872
271,0.0449946194073753
272,0.0627475454846585
273,0.0275193446659059
274,0.0448125169994921
275,0.0330146683774048
276,0.0475320041730199
277,0.0324188229417113
278,0.0331955228562562
279,0.0667438918519058
280,0.0415721698887134
281,0.476003671694381
282,0.055870263046274
283,0.0806866681926425
284,0.0333154074054331
285,0.0342761304923774
286,0.03115647068542
287,0.0386035739003261
288,0.0552492485746039
289,0.0959000795988448
290,0.101023414286068
291,0.327421713526185
292,0.0299391266656426
293,0.051789142079719
294,0.0350270570214656
295,0.0285175136811566
296,0.0503863817280635
297,0.0331241652863524
298,0.0466108815812145
299,0.0289967669182758
300,0.0337227397472123
301,0.0836487013518081
302,0.0338088883514982
303,0.0372866205163444
304,0.0350603174867655
305,0.324359245713383
306,0.0584272081457092
307,0.0289166834510404
308,0.257962649978087
309,0.208646230922657
310,0.0342605753019318
311,0.404206184469128
312,0.0366926332912769
313,0.217081984275345
314,0.0668198741326392
315,0.0775626814088375
316,0.119386744856271
317,0.336330737610009
318,0.0337128162296712
319,0.0412510054702688
320,0.112792851687186
321,0.164598814852899
322,0.0409320192366516
323,0.0348596699431247
324,0.0345416667607999
325,0.0742663917204019
326,0.0338678989274168
327,0.036789759927524
328,0.0356467341592289
329,0.0472627051476216
330,0.030265513068703
331,0.0388499051283431
332,0.0375593410518572
333,0.0419204262164189
334,0.0539198989975938
335,0.053044876574579
336,0.0580072138732799
337,0.0428925200772593
338,0.229593054141911
339,0.0547231130929617
340,0.0393557155224097
341,0.0279623267292408
342,0.039755822446825
343,0.0404988769293533
344,0.0576466708963959
345,0.0388111498603753
346,0.0416988713691455
347,0.309170894724519
348,0.115519931367943
349,0.0394006247052068
350,0.0337455667149466
351,0.0753659327452447
352,0.0666205674392962
353,0.0285775455830203
354,0.104039577650836
355,0.0319436265094702
356,0.0285071159032265
357,0.548196464953772
358,0.0292393392803416
359,0.0700122693388277
360,0.180927270065686
361,0.0428536471418458
362,0.0344893560000579
363,0.0306110373862285
364,0.0428101427398586
365,0.156647774642157
366,0.10373800138787
367,0.0450633142394292
368,0.098584405753162
369,0.0401920759523256
370,0.386214554478553
371,0.0332116725629489
372,0.105348927754913
373,0.0437224505850305
374,0.0376826040916406
375,0.0326485412062521
376,0.0300270599758443
377,0.0736345928137097
378,0.0315334281587961
379,0.0475091225179309
380,0.0434186742440936
381,0.0335401565810157
382,0.0425265782249741
383,0.0678659715447463
384,0.096656346100812
385,0.0344521517421413
386,0.02945756720987
387,0.029102091891125
388,0.0422328999333464
389,0.0445465880642015
390,0.0432597957659311
391,0.0286434922664653
392,0.0296658084855963
393,0.0473730920225467
394,0.149009099510713
395,0.043694768195205
396,0.0285028139444453
397,0.0941179049957035
398,0.11024803363015
399,0.0426153222131945
400,0.0428079511038504
401,0.0320990459930087
402,0.028106249168957
403,0.0379317040500187
404,0.0276143435024647
405,0.750328419268875
406,0.677819388453065
407,0.0398175407869106
408,0.0937360929715781
409,0.0468849919056503
410,0.0362858270397731
411,0.0470667964624684
412,0.0568793212279991
413,0.129848986743136
414,0.0359138370739874
415,0.030475236659643
416,0.158347960264746
417,0.139376354054501
418,0.050675728789266
419,0.0339968955337137
420,0.0379965220832734
421,0.0382250407984636
422,0.0319529264441986
423,0.0561597504597388
424,0.0303754956153488
425,0.0285343401658501
426,0.0293382599031522
427,0.0547193122988152
428,0.042678935830627
429,0.152845037165318
430,0.0429447618713498
431,0.251871005205873
432,0.0289682266356531
433,0.0379019487970854
434,0.0371550232157249
435,0.0508487755465769
436,0.0495696633347155
437,0.073030146977713
438,0.106968711766171
439,0.0300895640298014
440,0.0552957989969357
441,0.0370973972473652
442,0.0444296905309324
443,0.0666537997227414
444,0.0307899823792289
445,0.0712979175320836
446,0.309371187461347
447,0.0356428254573573
448,0.103820562026013
449,0.0898771715628589
450,0.0288336713047946
451,0.0526546509101466
452,0.0284389492300086
453,0.106450534648496
454,0.0429254522652244
455,0.0852746758714166
456,0.0479447075541401
457,0.0591217302572108
458,0.0370924853126076
459,0.0937646784694368
460,0.0437660145528825
461,0.0440178037085882
462,0.0889021019541337
463,0.0396955746604621
464,0.0752801367383375
465,0.0662448345006354
466,0.0310538874132604
467,0.0311685740871866
468,0.040931820642333
469,0.0303567656659054
470,0.181182471342502
471,0.0265507290119519
472,0.0328680055495782
473,0.32734660045495
474,0.0566875375324516
475,0.0493762100981205
476,0.0342549737517616
477,0.0314256698353257
478,0.0359578826178865
479,0.0459592516619815
480,0.0350644629446493
481,0.105110492247954
482,0.0333198806143944
483,0.0667448780891001
484,0.067792361270109
485,0.0265456421369152
486,0.275087095085297
487,0.0445948240677865
488,0.0801011897181784
489,0.128157110689017
490,0.0480295385331948
491,0.0330107176674221
492,0.0543788168710256
493,0.354723569058704
494,0.0393993132314094
495,0.172383860095536
496,0.0530155934914504
497,0.0344300892891779
498,0.0374516087556649
499,0.0790130626322886
500,0.0374392324373747
501,0.0456675680590228
502,0.0349260643775372
503,0.0598397091728937
504,0.0379313449266868
505,0.0316653208081092
506,0.142844738349442
507,0.0570636965784878
508,0.0307081906273263
509,0.0292685658685247
510,0.042252915367953
511,0.0366986031653854
512,0.229866968153811
513,0.0637609066716102
514,0.045444025371034
515,0.0455680326381152
516,0.219709692628126
517,0.0328417105362454
518,0.0353133564514146
519,0.028696747110168
520,0.0401302541575833
521,0.030208848014393
522,0.0357130535033351
523,0.0896202103675811
524,0.0525462727039879
525,0.0647200621371761
526,0.434352072696806
527,0.124455803108387
528,0.0347670589303606
529,0.143098688752094
530,0.0425329777992039
531,0.0299938503489275
532,0.0268699652690039
533,0.0388852349411318
534,0.0307709830015452
535,0.0385775327686318
536,0.028341031092145
537,0.0364493664236284
538,0.0732290334782035
539,0.0368965779262185
540,0.0332326654835444
541,0.0469043730253882
542,0.0519817017774576
543,0.0668396053014063
544,0.112803340125612
545,0.040810349146841
546,0.0319027712728557
547,0.0972045181415983
548,0.0312434049427174
549,0.0279535285718274
550,0.129674776778638
551,0.187868545515481
552,0.1204186093069
553,0.0338324976409195
554,0.0318938785154777
555,0.126774108793108
556,0.0486052757177199
557,0.0524578795766444
558,0.0465324630403945
559,0.152959621270207
560,0.0616454173286624
561,0.0270276993094451
562,0.0395789092944418
563,0.0827238225879107
564,0.0612189106655285
565,0.118268147407308
566,0.0340550553324127
567,0.0304798169350812
568,0.0453052300442169
569,0.30269571364346
570,0.0668243077669704
571,0.121779017108156
572,0.0509750786347693
573,0.0435189395308533
574,0.0817001499920703
575,0.0671758604183298
576,0.0278546359062815
577,0.0646615394464426
578,0.032024733982869
579,0.102079148048342
580,0.0304480949298673
581,0.0324807958229644
582,0.0374477693386159
583,0.031468199710074
584,0.0413873889463496
585,0.0584138082934104
586,0.0303274639721458
587,0.0329230476215823
588,0.0740788769871521
589,0.0368851776198795
590,0.0384507220297769
591,0.149573188965965
592,0.0337727231934328
593,0.0464189798238687
594,0.0395007210620869
595,0.178628182955875
596,0.062056672051618
597,0.0378798212918553
598,0.0390605927163255
599,0.0561634201822194
600,0.0347886870396181
601,0.0333656584421705
602,0.0661854497069405
603,0.0360765111246072
604,0.0339059800210508
605,0.103937659749009
606,0.032188006440214
607,0.0704563843757572
608,0.0460239705401069
609,0.228021642345237
610,0.0400332100467917
611,0.0559340513246322
612,0.0284799291205391
613,0.0307477568810068
614,0.0680899693350603
615,0.0426558737480373
616,0.0307216199016601
617,0.0946643800866726
618,0.0346989425310503
619,0.0402233824381838
620,0.0444735269164612
621,0.028229046334791
622,0.0763924920340577
623,0.0435492332069571
624,0.0474252306609902
625,0.100135718868479
626,0.452294076139102
627,0.0893016728666963
628,0.0497778179627066
629,0.0328761130973502
630,0.159220381112681
631,0.0347646757526427
632,0.0459655183540719
633,0.0292986606949122
634,0.0601445979566549
635,0.0870588608938992
636,0.0274112229635614
637,0.0332674447000118
638,0.0359240491810737
639,0.0737294183148885
640,0.0284075712048941
641,0.0321321759602144
642,0.29943848639985
643,0.111749060998898
644,0.427960064906736
645,0.0964751312074296
646,0.209227495098952
647,0.0383589763189742
648,0.104828257448841
649,0.0304044269622501
650,0.052345098901108
651,0.259721389814741
652,0.0368803839333071
653,0.0681501116628304
654,0.342260688238773
655,0.0336410031477778
656,0.0456314281135794
657,0.0390876183592102
658,0.0394889133683833
659,0.108524414703751
660,0.164532489868338
661,0.0481377125173713
662,0.221735021330686
663,0.115349221701448
664,0.0994130043734141
665,0.432896789629416
666,0.0279530759495051
667,0.0412149626737753
668,0.109424688621271
669,0.431423510442325
670,0.0520421777030604
671,0.028091458093552
672,0.100306010979072
673,0.0536191239636367
674,0.0282548303391082
675,0.429045031571312
676,0.1958257189378
677,0.0445510321916725
678,0.0494712052187535
679,0.0459819754401128
680,0.151210173553812
681,0.0758957280791967
682,0.0385272559000998
683,0.0579367377161712
684,0.0387323420980885
685,0.095582304743045
686,0.0288374470037057
687,0.0298004200032888
688,0.0332046689021201
689,0.10735029150517
690,0.0380784490037865
691,0.0575902045577432
692,0.36053714248952
693,0.0534626961193329
694,0.0579693764285738
695,0.0525829855112652
696,0.0348620544108115
697,0.0267003308645771
698,0.0810717779121326
699,0.186006953213374
700,0.0330001424768138
701,0.0290932061341657
702,0.214216040267641
703,0.108857010035997
704,0.452057196337585
705,0.042826969354699
706,0.0318331360349476
707,0.0521794353434056
708,0.0370575151886335
709,0.0481468633776684
710,0.0300400891537967
711,0.0659157761841502
712,0.148303537626431
713,0.039430651775772
714,0.0328239083268962
715,0.0396635146608714
716,0.384345516008928
717,0.0319862581244379
718,0.0700652023471782
719,0.0412381987984215
720,0.0332843502158017
721,0.0302462722936383
722,0.037360660929766
723,0.086336494273072
724,0.0348904932822325
725,0.172796051879349
726,0.0558245300485991
727,0.0381612239064066
728,0.0571188505151407
729,0.0927825077194945
730,0.592811618957657
731,0.0455015798298882
732,0.05885573351149
733,0.0285266592724729
734,0.0356714680987691
735,0.0987281312864768
736,0.0500337813759871
737,0.0661715618329954
738,0.104120193012299
739,0.0371389730732323
740,0.0301695585657378
741,0.0385512225498992
742,0.0320631267921395
743,0.0749022126046948
744,0.0461755184428789
745,0.0381807160208573
746,0.0663704046919197
747,0.029637504994431
748,0.0538313112905722
749,0.0446724182745708
750,0.0693192867014938
751,0.179767215095233
752,0.0275855273319817
753,0.0328484518958495
754,0.026430397048512
755,0.0661477831713438
756,0.0377203946089532
757,0.0624350833586379
758,0.0446400619874361
759,0.0318323531420938
760,0.0351630075239012
761,0.0324728212594267
762,0.0701948993195252
763,0.0967787636838877
764,0.0293682958335737
765,0.0388580719252082
766,0.0682013559697196
767,0.0313229699034899
768,0.0980672978650978
769,0.0359666053408273
770,0.137875573782388
771,0.034275126199377
772,0.163839560800858
773,0.0736397294746847
774,0.0328597156795774
775,0.0712656885168195
776,0.0408979918608552
777,0.130179616265578
778,0.0322519436424364
779,0.0413218789939508
780,0.297573937330154
781,0.0718079385889278
782,0.0643541500524556
783,0.038030415157933
784,0.0684595340191797
785,0.041239739464707
786,0.137876278000783
787,0.0547777157198725
788,0.0536763011530449
789,0.0998016831354365
790,0.139635263454228
791,0.0464159347876642
792,0.384281206436357
793,0.134046942955618
794,0.0459258373760192
795,0.221870116374953
796,0.0304828218491191
797,0.080475819948953
798,0.0426513098086856
799,0.251493404244636
800,0.0406761706621845
801,0.0338703217585593
802,0.0365007175307658
803,0.0802435265365838
804,0.0374344807350182
805,0.22577396543455
806,0.0417508194969307
807,0.0318941214572658
808,0.0709832355705094
809,0.0507680763575506
810,0.0526565451988755
811,0.0791971136768101
812,0.0457441586884233
813,0.0553253336313261
814,0.0430590877413544
815,0.0931230004448628
816,0.0559005684815094
817,0.0272068060135215
818,0.0529916200142336
819,0.0313442338667835
820,0.090289390004114
821,0.0495719758165633
822,0.210851170848173
823,0.0364624520341043
824,0.043569600781948
825,0.0399158280349817
826,0.0386563986641841
827,0.0594527020935306
828,0.0382095775741749
829,0.035565470549202
830,0.0410270495234414
831,0.10127750685673
832,0.0586255258333871
833,0.167567015821635
834,0.0341458667089657
835,0.0696123100632567
836,0.0519594767757109
837,0.133233946694836
838,0.045588910034114
839,0.104619361331985
840,0.37688353099828
841,0.159738888779363
842,0.0631827726902347
843,0.153823013907112
844,0.0681556035164394
845,0.551085797007964
846,0.57692734819065
847,0.0416219429305429
848,0.0326183632008606
849,0.259994538971266
850,0.0486291156101442
851,0.0520812589141232
852,0.0361044234891998
853,0.0899785662918255
854,0.0365035051386495
855,0.0286027320354731
856,0.0480029515253567
857,0.0530962290883195
858,0.0551775750882361
859,0.0266940802830802
860,0.0576207672046171
861,0.376165754425637
862,0.0281718018345626
863,0.0319197784613432
864,0.0389535236249845
865,0.0386795181379029
866,0.0336313182814215
867,0.030267942589259
868,0.0935327759517887
869,0.0535392391481303
870,0.0286788010429768
871,0.0379990635033535
872,0.058724744236164
873,0.0294368968949099
874,0.0304194279644504
875,0.0315074382808939
876,0.0522198891109385
877,0.0450650978938819
878,0.0489199912183967
879,0.0272358599016973
880,0.053047755496508
881,0.0370549328437395
882,0.0648698150140139
883,0.0969774388751804
884,0.0602279622131683
885,0.0289544885186979
886,0.0427559591824857
887,0.0705013209502631
888,0.397210609405924
889,0.0450014812710843
890,0.0564654795316705
891,0.0335458308923499
892,0.0322017668754788
893,0.458618368408053
894,0.627642394171545
895,0.0417895617258863
896,0.0482853984440173
897,0.038372080980937
898,0.0277699771521197
899,0.037334853072219
900,0.0280345549461317
901,0.070160758122555
902,0.0589502854969497
903,0.0391748434434417
904,0.0303807435808158
905,0.029651976524932
906,0.0382708353181729
907,0.0788333506037657
908,0.16333505323086
909,0.0678710016504984
910,0.0385518236967994
911,0.0578181329714474
912,0.069778059945806
913,0.0282608637992211
914,0.0366198631811612
915,0.0946647424968503
916,0.0337972258793633
917,0.0504936678198052
918,0.038637221860254
919,0.0412805605979843
920,0.0404218519074888
921,0.0644511372443306
922,0.112632778913613
923,0.108332257140166
924,0.037585920279087
925,0.0386228237831136
926,0.121275758786031
927,0.0669517097507687
928,0.0451781699995349
929,0.0694107913010018
930,0.190226902540852
931,0.209525704069677
932,0.0480068813245826
933,0.0462353621372041
934,0.0787655140372896
935,0.0284925626044066
936,0.0268900888539728
937,0.0310021122492388
938,0.0365667396432874
939,0.0840042034342114
940,0.0287557026720706
941,0.0780482371284281
942,0.0271702614047548
943,0.0839739432285293
944,0.144823091007976
945,0.0369885305998715
946,0.0421038566880315
947,0.0731649321491421
948,0.0395544901294379
949,0.0432979147787282
950,0.0385702010048619
951,0.0280782296950469
952,0.116975369798056
953,0.0634973265472341
954,0.0270318912009638
955,0.0932747489674498
956,0.0893914728649544
957,0.0361357479765493
958,0.0535342760131584
959,0.0440223881686863
960,0.0378172475709443
961,0.0401627273917991
962,0.0331310171358171
963,0.0294569560770715
964,0.0428551681196168
965,0.0547220012638041
966,0.0567729542113969
967,0.065487669929078
968,0.0546553551679552
969,0.282818476212878
970,0.125492271760822
971,0.0346363936432457
972,0.30607231835634
973,0.0358874125130961
974,0.128257512118406
975,0.0307927165640713
976,0.0635444110308774
977,0.0823944034968098
978,0.0456044237121389
979,0.0665315605420855
980,0.559463545193326
981,0.030071915615568
982,0.0315965682835684
983,0.0355576815320975
984,0.0309493583489992
985,0.0587803111519229
986,0.258201315404906
987,0.0317909692944595
988,0.0342981347935431
989,0.0390938135261789
990,0.0441629680964329
991,0.0495097993247585
992,0.0269230571627049
993,0.0351554148553248
994,0.0908368431267282
995,0.0306472448160395
996,0.328828256335923
997,0.0295973602149834
998,0.0435673513217574
999,0.0370048412085493
1000,0.0331132774669817
1001,0.0270572679616388
1002,0.0815197624744858
1003,0.0434065297596961
1004,0.0427072784989554
1005,0.0803096968615946
1006,0.0477440811736486
1007,0.0506493175694032
1008,0.0326889358443532
1009,0.045232663232379
1010,0.033925081631372
1011,0.0341442409295648
1012,0.0410219227621084
1013,0.0435082120416413
1014,0.0890145129851882
1015,0.0432110030804213
1016,0.125225471146237
1017,0.0300411016454436
1018,0.274221128697102
1019,0.0560128732938153
1020,0.0270650987913507
1021,0.0449654425626672
1022,0.0877273393720516
1023,0.0382587300815603
1024,0.188211698265768
1025,0.0431016937888169
1026,0.0324362431274613
1027,0.0491896815834095
1028,0.0522569401615499
1029,0.0268566254880449
1030,0.0348796261687625
1031,0.0315696348737836
1032,0.073729181951057
1033,0.0348717016813501
1034,0.0420436089993555
1035,0.0269770385506052
1036,0.037748641575706
1037,0.0340915834428855
1038,0.0295128675594334
1039,0.0354896361117187
1040,0.0264834833217769
1041,0.0733871585738234
1042,0.291036327323891
1043,0.0385222005334816
1044,0.0639962225313834
1045,0.0484389109106268
1046,0.0349929266798468
1047,0.0401106654526608
1048,0.0441426482767318
1049,0.0340123368842611
1050,0.0362475681269212
1051,0.0397563421778949
1052,0.0525886818329656
1053,0.148601700202409
1054,0.028852047007565
1055,0.0917158087478967
1056,0.0263038742644439
1057,0.0277909585930734
1058,0.0580105307429696
1059,0.083460130750583
1060,0.0718413463457773
1061,0.0768934447836939
1062,0.0510161442527587
1063,0.0345706743267673
1064,0.049323581723858
1065,0.15304054174628
1066,0.0493853282953909
1067,0.0468989956346235
1068,0.0324529666531423
1069,0.0401725117108726
1070,0.0349518731082809
1071,0.0380695934121452
1072,0.0808298305021155
1073,0.387057620021577
1074,0.0378853336108383
1075,0.0428250208187028
1076,0.0607747508846533
1077,0.0623866363300751
1078,0.0375643191570567
1079,0.15430977926075
1080,0.049507846366141
1081,0.0519967161271988
1082,0.151667177962568
1083,0.0480113601961244
1084,0.062387151670803
1085,0.040009275664386
1086,0.0374430377676196
1087,0.0488213997437189
1088,0.06971430536143
1089,0.322285978573314
1090,0.0359635963130867
1091,0.0322992194098767
1092,0.0304956680737529
1093,0.0787005670208573
1094,0.0347378287323464
1095,0.2156004463717
1096,0.0863376597659173
1097,0.0653693885888649
1098,0.113256581265694
1099,0.103358845673442
1100,0.0667217553671552
1101,0.0466371684943993
1102,0.0343583931022801
1103,0.0493190048027641
1104,0.03261068086694
1105,0.072468014710004
1106,0.0536518332836547
1107,0.0442823594024038
1108,0.186640973813499
1109,0.0841306614182776
1110,0.042134555685864
1111,0.038176496000019
1112,0.0310176365669297
1113,0.0375604870142233
1114,0.0440183028297693
1115,0.0378319677395343
1116,0.0357339855808982
1117,0.0788558109925279
1118,0.224495905572456
1119,0.0382022634897389
1120,0.0511661911076524
1121,0.0540414171146223
1122,0.0293897571510896
1123,0.0541533655649951
1124,0.126098595192216
1125,0.0441922010833913
1126,0.102117622650707
1127,0.0398508452353748
1128,0.274413894196932
1129,0.0423294242545684
1130,0.0374922054767497
1131,0.0368349369801462
1132,0.56480634484052
1133,0.0629894838236741
1134,0.11320619645365
1135,0.192663348758145
1136,0.0554651059697896
1137,0.0336033084579299
1138,0.0345724114636192
1139,0.0415667794552561
1140,0.0379719857066521
1141,0.0331820716037143
1142,0.0397090246980704
1143,0.141474965839302
1144,0.298067062346084
1145,0.0633516276628958
1146,0.0531705123331893
1147,0.0752736858068475
1148,0.0395401739755071
1149,0.0476646027330788
1150,0.0381203585856329
1151,0.0516789255365356
1152,0.0985164790881892
1153,0.029938917751024
1154,0.0421131248580352
1155,0.104682188586835
1156,0.0463885324104461
1157,0.388907176886393
1158,0.600759636271055
1159,0.0547000348893066
1160,0.0329229230913133
1161,0.216768320977134
1162,0.0612958252234392
1163,0.0598866793800287
1164,0.0614202442327735
1165,0.0842274459135528
1166,0.0517872372244103
1167,0.185329468424302
1168,0.0345893119915031
1169,0.0378803330867284
1170,0.0441056094460946
1171,0.365962599119919
1172,0.0484476324895911
1173,0.0504679878341802
1174,0.0397662745455316
1175,0.0748242446797384
1176,0.411638715598966
1177,0.453771777147592
1178,0.196349034920443
1179,0.0450364668553639
1180,0.143731906347155
1181,0.415136257378646
1182,0.0504709050618795
1183,0.0786752798672741
1184,0.152246724372702
1185,0.0525272634746487
1186,0.145005000017192
1187,0.0800001819896154
1188,0.514443124561251
1189,0.0630502223980456
1190,0.0287609229684087
1191,0.324756757016167
1192,0.0289466001302694
1193,0.562148364863479
1194,0.0552232905617411
1195,0.177343574714895
1196,0.0315774115141823
1197,0.0308716252260251
1198,0.0344634411643397
1199,0.125964464860128
1200,0.0737710547497349
1201,0.0534319100991542
1202,0.0306226313322106
1203,0.0286222252840498
1204,0.0266868692949822
1205,0.0486952149778918
1206,0.0330721220238918
1207,0.485699152916178
1208,0.0440578534318423
1209,0.129228446491013
1210,0.0367182675983309
1211,0.124053344881351
1212,0.07617398771817
1213,0.0277553351275288
1214,0.0330664694525077
1215,0.665734791962882
1216,0.0457198862488169
1217,0.0788582541781906
1218,0.0299131175175866
1219,0.101652137992727
1220,0.0395727784051967
1221,0.0702867067826244
1222,0.0623133387799002
1223,0.15177789573531
1224,0.0308821881485163
1225,0.0891776349782954
1226,0.036076323546029
1227,0.0306861840608528
1228,0.0884500539489118
1229,0.295846564877568
1230,0.481208573701016
1231,0.0437423162483047
1232,0.0932704797185306
1233,0.042824472004541
1234,0.598288125452603
1235,0.778612481897678
1236,0.0300099388178122
1237,0.117536316414684
1238,0.409583640395559
1239,0.0756474216552672
1240,0.0474035685200728
1241,0.0266818348178812
1242,0.0483207414535228
1243,0.0381849554100035
1244,0.0485554741427532
1245,0.0812348322097513
1246,0.130913357523611
1247,0.0575661262460745
1248,0.0337627136796607
1249,0.137687994030467
1250,0.0352140489844815
1251,0.19161722199366
1252,0.0837858647759998
1253,0.035465569870538
1254,0.105985765646919
1255,0.06365087426047
1256,0.0729490941770102
1257,0.0446157075158145
1258,0.0451851630028865
1259,0.0356891972935072
1260,0.2789495386336
1261,0.0413761416180421
1262,0.105609219297518
1263,0.114060980667435
1264,0.0471120296129464
1265,0.0282630261516288
1266,0.053791488488174
1267,0.0877009597868172
1268,0.0836408243373565
1269,0.0541454147684323
1270,0.0734756032811291
1271,0.0273224642921252
1272,0.267102052351852
1273,0.152995141296096
1274,0.0909261061990428
1275,0.100268550873439
1276,0.490209438034998
